,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.39309999346733093,big_grid_model_11,100,"[1, 1]",cv_ed,square,1,1,True,32,256,512,True
1,validation,0.3905999958515167,big_grid_model_11,100,"[1, 1]",cv_ed,square,1,1,True,32,256,512,True
2,test,0.39809998869895935,big_grid_model_11,100,"[1, 1]",cv_ed,square,1,1,True,32,256,512,True
