,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.4971500039100647,big_grid_model_22,100,"[1, 1]",cv_ed,diamond,1,2,True,32,128,512,True
1,validation,0.4885999858379364,big_grid_model_22,100,"[1, 1]",cv_ed,diamond,1,2,True,32,128,512,True
2,test,0.49639999866485596,big_grid_model_22,100,"[1, 1]",cv_ed,diamond,1,2,True,32,128,512,True
