,loss,accuracy,val_loss,val_accuracy,model,epoch,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,epochs,batch_size,augmentation
0,6.331863880157471,0.14057500660419464,2.182872772216797,0.2029999941587448,small_grid_model_1,1,"[0, 0]",,,,,False,16,256,100,512,True
1,2.093024492263794,0.22497500479221344,2.0530905723571777,0.26159998774528503,small_grid_model_1,2,"[0, 0]",,,,,False,16,256,100,512,True
2,2.0216715335845947,0.25780001282691956,1.968276023864746,0.27889999747276306,small_grid_model_1,3,"[0, 0]",,,,,False,16,256,100,512,True
3,1.956947684288025,0.2847500145435333,1.9522912502288818,0.28790000081062317,small_grid_model_1,4,"[0, 0]",,,,,False,16,256,100,512,True
4,1.9145704507827759,0.3001999855041504,1.8929097652435303,0.3100999891757965,small_grid_model_1,5,"[0, 0]",,,,,False,16,256,100,512,True
5,1.881880283355713,0.311599999666214,1.8362812995910645,0.3257000148296356,small_grid_model_1,6,"[0, 0]",,,,,False,16,256,100,512,True
6,1.8597625494003296,0.31964999437332153,1.8205618858337402,0.3384999930858612,small_grid_model_1,7,"[0, 0]",,,,,False,16,256,100,512,True
7,1.8376880884170532,0.3308750092983246,1.8175339698791504,0.34299999475479126,small_grid_model_1,8,"[0, 0]",,,,,False,16,256,100,512,True
8,1.8138911724090576,0.3402250111103058,1.8005939722061157,0.3513999879360199,small_grid_model_1,9,"[0, 0]",,,,,False,16,256,100,512,True
9,1.80892813205719,0.34654998779296875,1.8104294538497925,0.3508000075817108,small_grid_model_1,10,"[0, 0]",,,,,False,16,256,100,512,True
10,1.7954789400100708,0.34700000286102295,1.7737997770309448,0.36230000853538513,small_grid_model_1,11,"[0, 0]",,,,,False,16,256,100,512,True
11,1.7859829664230347,0.3520500063896179,1.7747420072555542,0.3621000051498413,small_grid_model_1,12,"[0, 0]",,,,,False,16,256,100,512,True
12,1.7650976181030273,0.3619750142097473,1.7556859254837036,0.37470000982284546,small_grid_model_1,13,"[0, 0]",,,,,False,16,256,100,512,True
13,1.763467788696289,0.36057499051094055,1.79365873336792,0.3531000018119812,small_grid_model_1,14,"[0, 0]",,,,,False,16,256,100,512,True
14,1.7462923526763916,0.37097498774528503,1.784894585609436,0.36039999127388,small_grid_model_1,15,"[0, 0]",,,,,False,16,256,100,512,True
15,1.7245118618011475,0.37959998846054077,1.6999433040618896,0.391400009393692,small_grid_model_1,16,"[0, 0]",,,,,False,16,256,100,512,True
16,1.7213841676712036,0.37894999980926514,1.6974846124649048,0.3862999975681305,small_grid_model_1,17,"[0, 0]",,,,,False,16,256,100,512,True
17,1.7124851942062378,0.38339999318122864,1.7095509767532349,0.39239999651908875,small_grid_model_1,18,"[0, 0]",,,,,False,16,256,100,512,True
18,1.689921259880066,0.38932499289512634,1.732301115989685,0.39469999074935913,small_grid_model_1,19,"[0, 0]",,,,,False,16,256,100,512,True
19,1.691566824913025,0.3910749852657318,1.7182070016860962,0.3862999975681305,small_grid_model_1,20,"[0, 0]",,,,,False,16,256,100,512,True
20,1.676173210144043,0.39730000495910645,1.7313289642333984,0.3856000006198883,small_grid_model_1,21,"[0, 0]",,,,,False,16,256,100,512,True
21,1.666744589805603,0.3998749852180481,1.72636878490448,0.3982999920845032,small_grid_model_1,22,"[0, 0]",,,,,False,16,256,100,512,True
22,1.658982276916504,0.4023750126361847,1.7779645919799805,0.3849000036716461,small_grid_model_1,23,"[0, 0]",,,,,False,16,256,100,512,True
23,1.6441928148269653,0.4095250070095062,1.7353439331054688,0.3944999873638153,small_grid_model_1,24,"[0, 0]",,,,,False,16,256,100,512,True
24,1.6396806240081787,0.41237500309944153,1.6565372943878174,0.4212000072002411,small_grid_model_1,25,"[0, 0]",,,,,False,16,256,100,512,True
25,1.6283001899719238,0.4168750047683716,1.636642336845398,0.4196000099182129,small_grid_model_1,26,"[0, 0]",,,,,False,16,256,100,512,True
26,1.6177223920822144,0.41734999418258667,1.6900043487548828,0.4041999876499176,small_grid_model_1,27,"[0, 0]",,,,,False,16,256,100,512,True
27,1.6119111776351929,0.422650009393692,1.6481322050094604,0.4178999960422516,small_grid_model_1,28,"[0, 0]",,,,,False,16,256,100,512,True
28,1.6012593507766724,0.42649999260902405,1.6551138162612915,0.41019999980926514,small_grid_model_1,29,"[0, 0]",,,,,False,16,256,100,512,True
29,1.58119535446167,0.43342500925064087,1.595523476600647,0.4296000003814697,small_grid_model_1,30,"[0, 0]",,,,,False,16,256,100,512,True
30,1.5815447568893433,0.43127501010894775,1.6169341802597046,0.42089998722076416,small_grid_model_1,31,"[0, 0]",,,,,False,16,256,100,512,True
31,1.5615090131759644,0.439424991607666,1.5616514682769775,0.4413999915122986,small_grid_model_1,32,"[0, 0]",,,,,False,16,256,100,512,True
32,1.5611181259155273,0.439175009727478,1.5890579223632812,0.43630000948905945,small_grid_model_1,33,"[0, 0]",,,,,False,16,256,100,512,True
33,1.5483719110488892,0.44624999165534973,1.6788994073867798,0.4124999940395355,small_grid_model_1,34,"[0, 0]",,,,,False,16,256,100,512,True
34,1.5381625890731812,0.4485749900341034,1.6561514139175415,0.41589999198913574,small_grid_model_1,35,"[0, 0]",,,,,False,16,256,100,512,True
35,1.5377897024154663,0.44977501034736633,1.5815141201019287,0.43810001015663147,small_grid_model_1,36,"[0, 0]",,,,,False,16,256,100,512,True
36,1.5217726230621338,0.4576750099658966,1.4840911626815796,0.4713999927043915,small_grid_model_1,37,"[0, 0]",,,,,False,16,256,100,512,True
