,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.442425012588501,big_grid_model_18,100,"[1, 1]",cv_ed,diamond,1,1,True,32,128,512,True
1,validation,0.4404999911785126,big_grid_model_18,100,"[1, 1]",cv_ed,diamond,1,1,True,32,128,512,True
2,test,0.44200000166893005,big_grid_model_18,100,"[1, 1]",cv_ed,diamond,1,1,True,32,128,512,True
