,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.41760000586509705,big_grid_model_106,100,"[3, 3]",cv_ed,square,1,1,True,32,128,512,True
1,validation,0.41499999165534973,big_grid_model_106,100,"[3, 3]",cv_ed,square,1,1,True,32,128,512,True
2,test,0.4142000079154968,big_grid_model_106,100,"[3, 3]",cv_ed,square,1,1,True,32,128,512,True
