,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.42627501487731934,big_grid_model_21,100,"[1, 1]",cv_ed,diamond,1,2,True,16,256,512,True
1,validation,0.427700012922287,big_grid_model_21,100,"[1, 1]",cv_ed,diamond,1,2,True,16,256,512,True
2,test,0.4226999878883362,big_grid_model_21,100,"[1, 1]",cv_ed,diamond,1,2,True,16,256,512,True
