,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.4906499981880188,big_grid_model_118,100,"[3, 3]",cv_ed,diamond,1,2,True,32,128,512,True
1,validation,0.48989999294281006,big_grid_model_118,100,"[3, 3]",cv_ed,diamond,1,2,True,32,128,512,True
2,test,0.4853000044822693,big_grid_model_118,100,"[3, 3]",cv_ed,diamond,1,2,True,32,128,512,True
