,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.4496000111103058,big_grid_model_112,100,"[3, 3]",cv_ed,diamond,1,1,True,16,128,512,True
1,validation,0.4438999891281128,big_grid_model_112,100,"[3, 3]",cv_ed,diamond,1,1,True,16,128,512,True
2,test,0.4487000107765198,big_grid_model_112,100,"[3, 3]",cv_ed,diamond,1,1,True,16,128,512,True
