,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.42842501401901245,big_grid_model_32,100,"[1, 1]",cv_oc,square,1,1,True,16,128,512,True
1,validation,0.42879998683929443,big_grid_model_32,100,"[1, 1]",cv_oc,square,1,1,True,16,128,512,True
2,test,0.42730000615119934,big_grid_model_32,100,"[1, 1]",cv_oc,square,1,1,True,16,128,512,True
