,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.47040000557899475,big_grid_model_113,100,"[3, 3]",cv_ed,diamond,1,1,True,16,256,512,True
1,validation,0.4645000100135803,big_grid_model_113,100,"[3, 3]",cv_ed,diamond,1,1,True,16,256,512,True
2,test,0.46389999985694885,big_grid_model_113,100,"[3, 3]",cv_ed,diamond,1,1,True,16,256,512,True
