,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.35417500138282776,big_grid_model_62,100,"[2, 2]",cv_ed,square,1,2,True,32,128,512,True
1,validation,0.35760000348091125,big_grid_model_62,100,"[2, 2]",cv_ed,square,1,2,True,32,128,512,True
2,test,0.36309999227523804,big_grid_model_62,100,"[2, 2]",cv_ed,square,1,2,True,32,128,512,True
