,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.3638249933719635,big_grid_model_80,100,"[2, 2]",cv_oc,square,1,1,True,16,128,512,True
1,validation,0.36070001125335693,big_grid_model_80,100,"[2, 2]",cv_oc,square,1,1,True,16,128,512,True
2,test,0.3652999997138977,big_grid_model_80,100,"[2, 2]",cv_oc,square,1,1,True,16,128,512,True
