,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.3966749906539917,big_grid_model_14,100,"[1, 1]",cv_ed,square,1,2,True,32,128,512,True
1,validation,0.3995000123977661,big_grid_model_14,100,"[1, 1]",cv_ed,square,1,2,True,32,128,512,True
2,test,0.40450000762939453,big_grid_model_14,100,"[1, 1]",cv_ed,square,1,2,True,32,128,512,True
