,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.45364999771118164,big_grid_model_88,100,"[2, 2]",cv_oc,diamond,1,1,True,16,128,512,True
1,validation,0.44839999079704285,big_grid_model_88,100,"[2, 2]",cv_oc,diamond,1,1,True,16,128,512,True
2,test,0.446399986743927,big_grid_model_88,100,"[2, 2]",cv_oc,diamond,1,1,True,16,128,512,True
