,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.43650001287460327,big_grid_model_87,100,"[2, 2]",cv_oc,square,1,2,True,32,256,512,True
1,validation,0.4296000003814697,big_grid_model_87,100,"[2, 2]",cv_oc,square,1,2,True,32,256,512,True
2,test,0.43540000915527344,big_grid_model_87,100,"[2, 2]",cv_oc,square,1,2,True,32,256,512,True
