,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.5306249856948853,big_grid_model_119,100,"[3, 3]",cv_ed,diamond,1,2,True,32,256,512,True
1,validation,0.5270000100135803,big_grid_model_119,100,"[3, 3]",cv_ed,diamond,1,2,True,32,256,512,True
2,test,0.5218999981880188,big_grid_model_119,100,"[3, 3]",cv_ed,diamond,1,2,True,32,256,512,True
