,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.42980000376701355,big_grid_model_37,100,"[1, 1]",cv_oc,square,1,2,True,16,256,512,True
1,validation,0.430400013923645,big_grid_model_37,100,"[1, 1]",cv_oc,square,1,2,True,16,256,512,True
2,test,0.43050000071525574,big_grid_model_37,100,"[1, 1]",cv_oc,square,1,2,True,16,256,512,True
