,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.38600000739097595,big_grid_model_36,100,"[1, 1]",cv_oc,square,1,2,True,16,128,512,True
1,validation,0.3880000114440918,big_grid_model_36,100,"[1, 1]",cv_oc,square,1,2,True,16,128,512,True
2,test,0.3817000091075897,big_grid_model_36,100,"[1, 1]",cv_oc,square,1,2,True,16,128,512,True
