,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.48820000886917114,big_grid_model_35,100,"[1, 1]",cv_oc,square,1,1,True,32,256,512,True
1,validation,0.4799000024795532,big_grid_model_35,100,"[1, 1]",cv_oc,square,1,1,True,32,256,512,True
2,test,0.4828999936580658,big_grid_model_35,100,"[1, 1]",cv_oc,square,1,1,True,32,256,512,True
