,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.34027498960494995,big_grid_model_48,100,"[2, 2]",cv_ed,disk,1,1,True,16,128,512,True
1,validation,0.3330000042915344,big_grid_model_48,100,"[2, 2]",cv_ed,disk,1,1,True,16,128,512,True
2,test,0.33399999141693115,big_grid_model_48,100,"[2, 2]",cv_ed,disk,1,1,True,16,128,512,True
