,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.35477501153945923,big_grid_model_57,100,"[2, 2]",cv_ed,square,1,1,True,16,256,512,True
1,validation,0.3495999872684479,big_grid_model_57,100,"[2, 2]",cv_ed,square,1,1,True,16,256,512,True
2,test,0.3562999963760376,big_grid_model_57,100,"[2, 2]",cv_ed,square,1,1,True,16,256,512,True
