,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.4867999851703644,big_grid_model_117,100,"[3, 3]",cv_ed,diamond,1,2,True,16,256,512,True
1,validation,0.47909998893737793,big_grid_model_117,100,"[3, 3]",cv_ed,diamond,1,2,True,16,256,512,True
2,test,0.4821999967098236,big_grid_model_117,100,"[3, 3]",cv_ed,diamond,1,2,True,16,256,512,True
