,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.40799999237060547,big_grid_model_54,100,"[2, 2]",cv_ed,disk,1,2,True,32,128,512,True
1,validation,0.4077000021934509,big_grid_model_54,100,"[2, 2]",cv_ed,disk,1,2,True,32,128,512,True
2,test,0.41130000352859497,big_grid_model_54,100,"[2, 2]",cv_ed,disk,1,2,True,32,128,512,True
