,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.32589998841285706,big_grid_model_49,100,"[2, 2]",cv_ed,disk,1,1,True,16,256,512,True
1,validation,0.3264999985694885,big_grid_model_49,100,"[2, 2]",cv_ed,disk,1,1,True,16,256,512,True
2,test,0.32659998536109924,big_grid_model_49,100,"[2, 2]",cv_ed,disk,1,1,True,16,256,512,True
