,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.4185500144958496,big_grid_model_0,100,"[1, 1]",cv_ed,disk,1,1,True,16,128,512,True
1,validation,0.4097999930381775,big_grid_model_0,100,"[1, 1]",cv_ed,disk,1,1,True,16,128,512,True
2,test,0.41830000281333923,big_grid_model_0,100,"[1, 1]",cv_ed,disk,1,1,True,16,128,512,True
