,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.43650001287460327,big_grid_model_38,100,"[1, 1]",cv_oc,square,1,2,True,32,128,512,True
1,validation,0.43059998750686646,big_grid_model_38,100,"[1, 1]",cv_oc,square,1,2,True,32,128,512,True
2,test,0.4399000108242035,big_grid_model_38,100,"[1, 1]",cv_oc,square,1,2,True,32,128,512,True
