,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.48282501101493835,big_grid_model_107,100,"[3, 3]",cv_ed,square,1,1,True,32,256,512,True
1,validation,0.4803999960422516,big_grid_model_107,100,"[3, 3]",cv_ed,square,1,1,True,32,256,512,True
2,test,0.48339998722076416,big_grid_model_107,100,"[3, 3]",cv_ed,square,1,1,True,32,256,512,True
