,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.3530749976634979,big_grid_model_13,100,"[1, 1]",cv_ed,square,1,2,True,16,256,512,True
1,validation,0.34529998898506165,big_grid_model_13,100,"[1, 1]",cv_ed,square,1,2,True,16,256,512,True
2,test,0.3549000024795532,big_grid_model_13,100,"[1, 1]",cv_ed,square,1,2,True,16,256,512,True
