,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.5415250062942505,big_grid_model_91,100,"[2, 2]",cv_oc,diamond,1,1,True,32,256,512,True
1,validation,0.5320000052452087,big_grid_model_91,100,"[2, 2]",cv_oc,diamond,1,1,True,32,256,512,True
2,test,0.5317000150680542,big_grid_model_91,100,"[2, 2]",cv_oc,diamond,1,1,True,32,256,512,True
