,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.5335249900817871,big_grid_model_42,100,"[1, 1]",cv_oc,diamond,1,1,True,32,128,512,True
1,validation,0.5236999988555908,big_grid_model_42,100,"[1, 1]",cv_oc,diamond,1,1,True,32,128,512,True
2,test,0.5307000279426575,big_grid_model_42,100,"[1, 1]",cv_oc,diamond,1,1,True,32,128,512,True
