,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.3590500056743622,big_grid_model_84,100,"[2, 2]",cv_oc,square,1,2,True,16,128,512,True
1,validation,0.34929999709129333,big_grid_model_84,100,"[2, 2]",cv_oc,square,1,2,True,16,128,512,True
2,test,0.35659998655319214,big_grid_model_84,100,"[2, 2]",cv_oc,square,1,2,True,16,128,512,True
