,loss,accuracy,val_loss,val_accuracy,model,epoch
0,2.0367658569699243,0.5392857193946838,0.9830005049705506,0.7901785969734192,"opening_closing_128_[5, 5]_cv_oc_disk_2",1
1,0.13800893848141035,0.9654762148857117,1.160798122201647,0.8196428418159485,"opening_closing_128_[5, 5]_cv_oc_disk_2",2
2,0.01702048123725468,0.9943452477455139,1.1406451736177716,0.8294642567634583,"opening_closing_128_[5, 5]_cv_oc_disk_2",3
3,0.0030014968981655937,0.9997023940086365,1.3055637683187211,0.824999988079071,"opening_closing_128_[5, 5]_cv_oc_disk_2",4
4,0.00017977515287514377,1.0,1.3174938474382674,0.8294642567634583,"opening_closing_128_[5, 5]_cv_oc_disk_2",5
5,7.279815742679472e-05,1.0,1.3272099784442357,0.8303571343421936,"opening_closing_128_[5, 5]_cv_oc_disk_2",6
6,5.1357668694219595e-05,1.0,1.3399195756231035,0.8294642567634583,"opening_closing_128_[5, 5]_cv_oc_disk_2",7
7,4.002671401914475e-05,1.0,1.353952135358538,0.8294642567634583,"opening_closing_128_[5, 5]_cv_oc_disk_2",8
8,3.237942368113658e-05,1.0,1.365390476158687,0.8294642567634583,"opening_closing_128_[5, 5]_cv_oc_disk_2",9
9,2.682914325435247e-05,1.0,1.378005530153002,0.8285714387893677,"opening_closing_128_[5, 5]_cv_oc_disk_2",10
10,2.269721971104099e-05,1.0,1.3889093279838562,0.8294642567634583,"opening_closing_128_[5, 5]_cv_oc_disk_2",11
