,loss,accuracy,val_loss,val_accuracy,model,epoch
0,12.41015880675543,0.39642858505249023,1.3818837778908866,0.6883928775787354,reference_model_64,1
1,0.3861820675077893,0.9029762148857117,1.1140964303697858,0.7785714268684387,reference_model_64,2
2,0.014820273109667359,0.9979166388511658,1.1894783803394862,0.7946428656578064,reference_model_64,3
3,0.0009226661995940266,1.0,1.2764117888041906,0.7982142567634583,reference_model_64,4
4,0.0003797561235149347,1.0,1.2858954395566669,0.7991071343421936,reference_model_64,5
5,0.0002621624178053545,1.0,1.3066581760134015,0.7991071343421936,reference_model_64,6
6,0.00019909211994326186,1.0,1.3253038031714304,0.7991071343421936,reference_model_64,7
7,0.00015808371189493864,1.0,1.3410433735166276,0.7973214387893677,reference_model_64,8
8,0.0001294209043927757,1.0,1.358204974446978,0.7973214387893677,reference_model_64,9
9,0.00010695570880281074,1.0,1.3706348827907018,0.7973214387893677,reference_model_64,10
10,8.914264215577748e-05,1.0,1.3799397127968924,0.7982142567634583,reference_model_64,11
11,7.51368302319731e-05,1.0,1.391134398324149,0.7973214387893677,reference_model_64,12
