,loss,accuracy,val_loss,val_accuracy,model,epoch
0,2.1290440235819137,0.506845235824585,1.0336781365530832,0.78125,"dillatation_erosion_64_[2, 2]_cv_ed_square_2",1
1,0.34005807212420874,0.9125000238418579,1.1652672035353524,0.7964285612106323,"dillatation_erosion_64_[2, 2]_cv_ed_square_2",2
2,0.04854071289300919,0.9863095283508301,1.1500185200146267,0.8348214030265808,"dillatation_erosion_64_[2, 2]_cv_ed_square_2",3
3,0.02168444611265191,0.994940459728241,1.1665186473301479,0.8348214030265808,"dillatation_erosion_64_[2, 2]_cv_ed_square_2",4
4,0.0057841530236016426,0.9988095164299011,1.3279816474233355,0.8321428298950195,"dillatation_erosion_64_[2, 2]_cv_ed_square_2",5
5,0.003668752783587912,0.9991071224212646,1.3294191837310791,0.8321428298950195,"dillatation_erosion_64_[2, 2]_cv_ed_square_2",6
6,0.010524264404306276,0.9979166388511658,1.3431918723242624,0.8196428418159485,"dillatation_erosion_64_[2, 2]_cv_ed_square_2",7
7,0.0015354388224382309,0.9997023940086365,1.3746378830501012,0.8214285969734192,"dillatation_erosion_64_[2, 2]_cv_ed_square_2",8
8,0.0071457496012694065,0.9979166388511658,1.247258608681815,0.8357142806053162,"dillatation_erosion_64_[2, 2]_cv_ed_square_2",9
9,0.012080052756105682,0.9967262148857117,1.2910672392163958,0.8169642686843872,"dillatation_erosion_64_[2, 2]_cv_ed_square_2",10
10,0.019022693516065677,0.9946428537368774,1.4976178220340184,0.8178571462631226,"dillatation_erosion_64_[2, 2]_cv_ed_square_2",11
