,loss,accuracy,val_loss,val_accuracy,model,epoch
0,2.8909456025986446,0.4273809492588043,1.1926040359905787,0.7339285612106323,"dillatation_erosion_256_[2, 2]_cv_ed_diamond_1",1
1,0.23991775448833194,0.9422619342803955,1.2403000048228672,0.7803571224212646,"dillatation_erosion_256_[2, 2]_cv_ed_diamond_1",2
2,0.016492633601384504,0.9967262148857117,1.2365430917058673,0.800000011920929,"dillatation_erosion_256_[2, 2]_cv_ed_diamond_1",3
3,0.006134645162438531,0.9991071224212646,1.1792457444327218,0.7982142567634583,"dillatation_erosion_256_[2, 2]_cv_ed_diamond_1",4
4,0.004180154010343055,0.9991071224212646,1.292684486934117,0.8071428537368774,"dillatation_erosion_256_[2, 2]_cv_ed_diamond_1",5
5,0.0016413993601288115,0.9997023940086365,1.2913820351873124,0.8098214268684387,"dillatation_erosion_256_[2, 2]_cv_ed_diamond_1",6
6,0.00025790905159997886,1.0,1.3244919197899954,0.8116071224212646,"dillatation_erosion_256_[2, 2]_cv_ed_diamond_1",7
7,9.766586223295669e-05,1.0,1.3596299137387957,0.8133928775787354,"dillatation_erosion_256_[2, 2]_cv_ed_diamond_1",8
8,6.72953861274956e-05,1.0,1.3897057839802334,0.8133928775787354,"dillatation_erosion_256_[2, 2]_cv_ed_diamond_1",9
9,5.1486579693682e-05,1.0,1.410708052771432,0.8125,"dillatation_erosion_256_[2, 2]_cv_ed_diamond_1",10
10,4.150835643702608e-05,1.0,1.430810989652361,0.8125,"dillatation_erosion_256_[2, 2]_cv_ed_diamond_1",11
11,3.4099621188943274e-05,1.0,1.446180214200701,0.8142856955528259,"dillatation_erosion_256_[2, 2]_cv_ed_diamond_1",12
12,2.86355943985871e-05,1.0,1.4604543685913085,0.8133928775787354,"dillatation_erosion_256_[2, 2]_cv_ed_diamond_1",13
13,2.4448823941860435e-05,1.0,1.4729459013257709,0.8133928775787354,"dillatation_erosion_256_[2, 2]_cv_ed_diamond_1",14
