,loss,accuracy,val_loss,val_accuracy,model,epoch
0,2.0903324070430935,0.5184524059295654,0.987905764579773,0.7821428775787354,"dillatation_erosion_64_[2, 2]_cv_ed_disk_1",1
1,0.3117352496300425,0.9229166507720947,1.075897397313799,0.8008928298950195,"dillatation_erosion_64_[2, 2]_cv_ed_disk_1",2
2,0.031163235731600295,0.9916666746139526,1.189989755834852,0.8303571343421936,"dillatation_erosion_64_[2, 2]_cv_ed_disk_1",3
3,0.012232078152841755,0.9979166388511658,1.2185516255242483,0.824999988079071,"dillatation_erosion_64_[2, 2]_cv_ed_disk_1",4
4,0.0030841844001164038,0.999404788017273,1.264385608264378,0.8339285850524902,"dillatation_erosion_64_[2, 2]_cv_ed_disk_1",5
5,0.0006706098344043961,1.0,1.309378480911255,0.8419643044471741,"dillatation_erosion_64_[2, 2]_cv_ed_disk_1",6
6,0.00033045119295517603,1.0,1.3456728271075657,0.8339285850524902,"dillatation_erosion_64_[2, 2]_cv_ed_disk_1",7
7,0.004096438835369467,0.999404788017273,1.355740293434688,0.8321428298950195,"dillatation_erosion_64_[2, 2]_cv_ed_disk_1",8
8,0.0039469181432477424,0.9988095164299011,1.2718074526105607,0.8428571224212646,"dillatation_erosion_64_[2, 2]_cv_ed_disk_1",9
9,0.01090695434845873,0.9973214268684387,1.1996692742620196,0.8339285850524902,"dillatation_erosion_64_[2, 2]_cv_ed_disk_1",10
10,0.034310243840307175,0.9934523701667786,0.9874728628567286,0.8419643044471741,"dillatation_erosion_64_[2, 2]_cv_ed_disk_1",11
11,0.020237336642596693,0.9937499761581421,1.6880460790225438,0.8303571343421936,"dillatation_erosion_64_[2, 2]_cv_ed_disk_1",12
12,0.06506996455247559,0.9889881014823914,1.1243560739925929,0.8178571462631226,"dillatation_erosion_64_[2, 2]_cv_ed_disk_1",13
13,0.0284398480019133,0.9940476417541504,1.2695537550108773,0.8276785612106323,"dillatation_erosion_64_[2, 2]_cv_ed_disk_1",14
14,0.005747183769874807,0.9979166388511658,1.286287443978446,0.824999988079071,"dillatation_erosion_64_[2, 2]_cv_ed_disk_1",15
15,0.0009195924187744303,1.0,1.3432705674852643,0.8357142806053162,"dillatation_erosion_64_[2, 2]_cv_ed_disk_1",16
16,0.00788315795181829,0.9985119104385376,1.2173834196158817,0.8187500238418579,"dillatation_erosion_64_[2, 2]_cv_ed_disk_1",17
17,0.014541256975471263,0.9964285492897034,1.2234326822417123,0.8267857432365417,"dillatation_erosion_64_[2, 2]_cv_ed_disk_1",18
18,0.017544715334883047,0.9946428537368774,1.1818596175738743,0.8241071701049805,"dillatation_erosion_64_[2, 2]_cv_ed_disk_1",19
19,0.005497762429045646,0.9985119104385376,1.2136777435030257,0.8357142806053162,"dillatation_erosion_64_[2, 2]_cv_ed_disk_1",20
20,0.0003360994340341893,1.0,1.250733062199184,0.8383928537368774,"dillatation_erosion_64_[2, 2]_cv_ed_disk_1",21
