,loss,accuracy,val_loss,val_accuracy,model,epoch
0,2.0721198377155123,0.5258928537368774,1.0291093519755772,0.7875000238418579,"dillatation_erosion_128_[2, 2]_cv_ed_disk_1",1
1,0.1607903215856779,0.9601190686225891,1.123182579449245,0.8026785850524902,"dillatation_erosion_128_[2, 2]_cv_ed_disk_1",2
2,0.020251677615479344,0.9946428537368774,1.143302915777479,0.8232142925262451,"dillatation_erosion_128_[2, 2]_cv_ed_disk_1",3
3,0.0040072784997478485,0.9988095164299011,1.218367486340659,0.824999988079071,"dillatation_erosion_128_[2, 2]_cv_ed_disk_1",4
4,0.0003404878318265435,1.0,1.2313086577824184,0.8258928656578064,"dillatation_erosion_128_[2, 2]_cv_ed_disk_1",5
5,0.00016398499775234433,1.0,1.2579186729022436,0.8258928656578064,"dillatation_erosion_128_[2, 2]_cv_ed_disk_1",6
6,0.00010862459242898262,1.0,1.2786754710333688,0.8258928656578064,"dillatation_erosion_128_[2, 2]_cv_ed_disk_1",7
7,8.322379449271553e-05,1.0,1.2965637190001351,0.8267857432365417,"dillatation_erosion_128_[2, 2]_cv_ed_disk_1",8
8,6.561438460180181e-05,1.0,1.3140536887305123,0.8267857432365417,"dillatation_erosion_128_[2, 2]_cv_ed_disk_1",9
9,5.263349448796362e-05,1.0,1.3321552310671125,0.8267857432365417,"dillatation_erosion_128_[2, 2]_cv_ed_disk_1",10
10,4.302571410551623e-05,1.0,1.349701384135655,0.8276785612106323,"dillatation_erosion_128_[2, 2]_cv_ed_disk_1",11
