,loss,accuracy,val_loss,val_accuracy,model,epoch
0,2.1114820832297916,0.5077381134033203,1.093476024695805,0.7741071581840515,"opening_closing_64_[5, 5]_cv_oc_diamond_2",1
1,0.32131838174093336,0.9178571701049805,1.174236355509077,0.8008928298950195,"opening_closing_64_[5, 5]_cv_oc_diamond_2",2
2,0.03709955470015605,0.9901785850524902,1.2139321276119777,0.84375,"opening_closing_64_[5, 5]_cv_oc_diamond_2",3
3,0.00835720135530989,0.9991071224212646,1.3686811225754874,0.8428571224212646,"opening_closing_64_[5, 5]_cv_oc_diamond_2",4
4,0.0015613805957227236,1.0,1.4337321536881582,0.8339285850524902,"opening_closing_64_[5, 5]_cv_oc_diamond_2",5
5,0.000944588305511778,0.9997023940086365,1.476856391770499,0.8392857313156128,"opening_closing_64_[5, 5]_cv_oc_diamond_2",6
6,0.005382144802743348,0.9985119104385376,1.3352027467318943,0.8428571224212646,"opening_closing_64_[5, 5]_cv_oc_diamond_2",7
7,0.008042110211681575,0.9973214268684387,1.397435620852879,0.8232142925262451,"opening_closing_64_[5, 5]_cv_oc_diamond_2",8
8,0.04227374105359472,0.9916666746139526,1.394707703590393,0.8169642686843872,"opening_closing_64_[5, 5]_cv_oc_diamond_2",9
9,0.04056578102643557,0.9913690686225891,1.2126389401299613,0.8187500238418579,"opening_closing_64_[5, 5]_cv_oc_diamond_2",10
10,0.04822223506690491,0.9889881014823914,1.1851270420210702,0.8348214030265808,"opening_closing_64_[5, 5]_cv_oc_diamond_2",11
