,loss,accuracy,val_loss,val_accuracy,model,epoch
0,2.0872202907289776,0.5175595283508301,1.0067468098231724,0.7821428775787354,"opening_closing_64_[2, 2]_cv_oc_square_1",1
1,0.3010543221519107,0.9223214387893677,1.141483541897365,0.8071428537368774,"opening_closing_64_[2, 2]_cv_oc_square_1",2
2,0.03387724681801739,0.9913690686225891,1.1883218135152545,0.8366071581840515,"opening_closing_64_[2, 2]_cv_oc_square_1",3
3,0.007091961022732514,0.9982143044471741,1.2961723838533674,0.8321428298950195,"opening_closing_64_[2, 2]_cv_oc_square_1",4
4,0.0013212329483524496,0.9997023940086365,1.375474088532584,0.8267857432365417,"opening_closing_64_[2, 2]_cv_oc_square_1",5
5,0.0021677487734926954,0.9997023940086365,1.4664207645824978,0.8232142925262451,"opening_closing_64_[2, 2]_cv_oc_square_1",6
6,0.004185087346039447,0.9988095164299011,1.4195296696254185,0.8366071581840515,"opening_closing_64_[2, 2]_cv_oc_square_1",7
7,0.0017820491092390425,0.9997023940086365,1.4012335283415658,0.8357142806053162,"opening_closing_64_[2, 2]_cv_oc_square_1",8
8,0.00018069541090101537,1.0,1.4219772338867187,0.8348214030265808,"opening_closing_64_[2, 2]_cv_oc_square_1",9
9,9.742574156483724e-05,1.0,1.449592707838331,0.8357142806053162,"opening_closing_64_[2, 2]_cv_oc_square_1",10
10,7.138383170101969e-05,1.0,1.473990191732134,0.8348214030265808,"opening_closing_64_[2, 2]_cv_oc_square_1",11
