,loss,accuracy,val_loss,val_accuracy,model,epoch
0,2.456356600352696,0.4851190447807312,1.0905280998774938,0.7571428418159485,"opening_closing_256_[5, 5]_cv_oc_disk_2",1
1,0.11584890328702473,0.9714285731315613,1.4795355898993356,0.75,"opening_closing_256_[5, 5]_cv_oc_disk_2",2
2,0.00334072175956819,0.999404788017273,1.3994598644120353,0.7803571224212646,"opening_closing_256_[5, 5]_cv_oc_disk_2",3
3,0.0006732377413538328,0.9997023940086365,1.3437527213777816,0.7928571701049805,"opening_closing_256_[5, 5]_cv_oc_disk_2",4
4,0.00011714547505280713,1.0,1.3767500809260778,0.7973214387893677,"opening_closing_256_[5, 5]_cv_oc_disk_2",5
5,6.152594315132038e-05,1.0,1.403009946005685,0.7982142567634583,"opening_closing_256_[5, 5]_cv_oc_disk_2",6
6,4.337753496310186e-05,1.0,1.4290570906230382,0.7982142567634583,"opening_closing_256_[5, 5]_cv_oc_disk_2",7
7,3.238682216934172e-05,1.0,1.4507345608302524,0.800000011920929,"opening_closing_256_[5, 5]_cv_oc_disk_2",8
8,2.5351324464801498e-05,1.0,1.471207138470241,0.8008928298950195,"opening_closing_256_[5, 5]_cv_oc_disk_2",9
9,2.0288910214038055e-05,1.0,1.4928275006158012,0.8008928298950195,"opening_closing_256_[5, 5]_cv_oc_disk_2",10
10,1.6151356088639225e-05,1.0,1.5154966967446464,0.8017857074737549,"opening_closing_256_[5, 5]_cv_oc_disk_2",11
