,loss,accuracy,val_loss,val_accuracy,model,epoch
0,2.1496529011499312,0.5017856955528259,0.9874494143894741,0.7723214030265808,"dillatation_erosion_128_[5, 5]_cv_ed_diamond_1",1
1,0.24006071190039316,0.9431547522544861,1.0269179786954608,0.8214285969734192,"dillatation_erosion_128_[5, 5]_cv_ed_diamond_1",2
2,0.03104553585872054,0.992559552192688,1.156087715285165,0.824999988079071,"dillatation_erosion_128_[5, 5]_cv_ed_diamond_1",3
3,0.011603898627106988,0.9973214268684387,1.2201570681163243,0.8267857432365417,"dillatation_erosion_128_[5, 5]_cv_ed_diamond_1",4
4,0.001130903607311969,1.0,1.2531332152230399,0.8366071581840515,"dillatation_erosion_128_[5, 5]_cv_ed_diamond_1",5
5,0.0003797164310180094,1.0,1.2557417358670915,0.8383928537368774,"dillatation_erosion_128_[5, 5]_cv_ed_diamond_1",6
6,0.0001525271994372209,1.0,1.2897318703787668,0.8383928537368774,"dillatation_erosion_128_[5, 5]_cv_ed_diamond_1",7
7,0.00010261416686089,1.0,1.3034547805786132,0.8383928537368774,"dillatation_erosion_128_[5, 5]_cv_ed_diamond_1",8
8,7.988729090097227e-05,1.0,1.3150898660932269,0.8401785492897034,"dillatation_erosion_128_[5, 5]_cv_ed_diamond_1",9
9,6.543101903627671e-05,1.0,1.3262776783534458,0.8401785492897034,"dillatation_erosion_128_[5, 5]_cv_ed_diamond_1",10
10,5.4798485334253024e-05,1.0,1.3385070971080235,0.8392857313156128,"dillatation_erosion_128_[5, 5]_cv_ed_diamond_1",11
