,loss,accuracy,val_loss,val_accuracy,model,epoch
0,2.137097554547446,0.5032737851142883,1.0542168991906302,0.7669642567634583,"dillatation_erosion_128_[2, 2]_cv_ed_diamond_2",1
1,0.19857991635799407,0.9505952596664429,1.0262893336159842,0.824999988079071,"dillatation_erosion_128_[2, 2]_cv_ed_diamond_2",2
2,0.017624012407447612,0.9964285492897034,1.1143478870391845,0.8348214030265808,"dillatation_erosion_128_[2, 2]_cv_ed_diamond_2",3
3,0.0058346285950392485,0.999404788017273,1.1261163864816939,0.824999988079071,"dillatation_erosion_128_[2, 2]_cv_ed_diamond_2",4
4,0.0005829509369851578,1.0,1.1513761588505336,0.8392857313156128,"dillatation_erosion_128_[2, 2]_cv_ed_diamond_2",5
5,0.00018565256600379057,1.0,1.1839689101491655,0.8366071581840515,"dillatation_erosion_128_[2, 2]_cv_ed_diamond_2",6
6,0.00012075325258982567,1.0,1.214115950039455,0.8366071581840515,"dillatation_erosion_128_[2, 2]_cv_ed_diamond_2",7
7,8.920280497044413e-05,1.0,1.2377206938607352,0.8366071581840515,"dillatation_erosion_128_[2, 2]_cv_ed_diamond_2",8
8,6.973253926151388e-05,1.0,1.259174428667341,0.8348214030265808,"dillatation_erosion_128_[2, 2]_cv_ed_diamond_2",9
9,5.603167820871542e-05,1.0,1.279272883278983,0.8357142806053162,"dillatation_erosion_128_[2, 2]_cv_ed_diamond_2",10
10,4.605039686707425e-05,1.0,1.3000522613525392,0.8357142806053162,"dillatation_erosion_128_[2, 2]_cv_ed_diamond_2",11
11,3.844445927825291e-05,1.0,1.3197309017181396,0.8357142806053162,"dillatation_erosion_128_[2, 2]_cv_ed_diamond_2",12
