,loss,accuracy,val_loss,val_accuracy,model,epoch
0,2.2034119685490925,0.48154762387275696,1.0898532458714076,0.7553571462631226,"dillatation_erosion_64_[5, 5]_cv_ed_disk_2",1
1,0.42410401843843004,0.8895833492279053,0.9981492161750793,0.8133928775787354,"dillatation_erosion_64_[5, 5]_cv_ed_disk_2",2
2,0.07048977842288358,0.9818452596664429,1.091554800101689,0.8401785492897034,"dillatation_erosion_64_[5, 5]_cv_ed_disk_2",3
3,0.04146079245866054,0.9907737970352173,1.1139330421175275,0.8294642567634583,"dillatation_erosion_64_[5, 5]_cv_ed_disk_2",4
4,0.017210093502043968,0.9952380657196045,1.09640086548669,0.8339285850524902,"dillatation_erosion_64_[5, 5]_cv_ed_disk_2",5
5,0.007583052309096924,0.9976190328598022,1.1245864272117614,0.8526785969734192,"dillatation_erosion_64_[5, 5]_cv_ed_disk_2",6
6,0.0019000092269769603,1.0,1.233759982245309,0.8500000238418579,"dillatation_erosion_64_[5, 5]_cv_ed_disk_2",7
7,0.00023975657324107097,1.0,1.2888461453574045,0.8500000238418579,"dillatation_erosion_64_[5, 5]_cv_ed_disk_2",8
8,0.0001354642428590783,1.0,1.3102008547101702,0.8500000238418579,"dillatation_erosion_64_[5, 5]_cv_ed_disk_2",9
9,0.00010108152505597987,1.0,1.332114120892116,0.8508928418159485,"dillatation_erosion_64_[5, 5]_cv_ed_disk_2",10
10,8.086032851549265e-05,1.0,1.3534533032349179,0.8508928418159485,"dillatation_erosion_64_[5, 5]_cv_ed_disk_2",11
11,6.747451573443999e-05,1.0,1.3686500344957624,0.8508928418159485,"dillatation_erosion_64_[5, 5]_cv_ed_disk_2",12
