,loss,accuracy,val_loss,val_accuracy,model,epoch
0,2.2580613738014583,0.4660714268684387,1.143548251901354,0.7491071224212646,"dillatation_erosion_64_[5, 5]_cv_ed_square_2",1
1,0.49344991587457204,0.875,1.0317848426955087,0.8142856955528259,"dillatation_erosion_64_[5, 5]_cv_ed_square_2",2
2,0.10488192808060419,0.9678571224212646,1.0837926349469593,0.84375,"dillatation_erosion_64_[5, 5]_cv_ed_square_2",3
3,0.05431698135854233,0.9833333492279053,1.1816036803381784,0.8241071701049805,"dillatation_erosion_64_[5, 5]_cv_ed_square_2",4
4,0.017113981839446794,0.9958333373069763,1.1740220946925026,0.8383928537368774,"dillatation_erosion_64_[5, 5]_cv_ed_square_2",5
5,0.015316076485794925,0.9964285492897034,1.150091166155679,0.8401785492897034,"dillatation_erosion_64_[5, 5]_cv_ed_square_2",6
6,0.013551054757443212,0.9973214268684387,1.1945112824440003,0.8517857193946838,"dillatation_erosion_64_[5, 5]_cv_ed_square_2",7
7,0.006369278015058842,0.9988095164299011,1.2339437893458776,0.8526785969734192,"dillatation_erosion_64_[5, 5]_cv_ed_square_2",8
8,0.01787891536951065,0.9964285492897034,1.17414847612381,0.8410714268684387,"dillatation_erosion_64_[5, 5]_cv_ed_square_2",9
9,0.008591488002622057,0.9982143044471741,1.2176354348659515,0.8482142686843872,"dillatation_erosion_64_[5, 5]_cv_ed_square_2",10
10,0.01355507178564689,0.9970238208770752,1.3845277564866203,0.8339285850524902,"dillatation_erosion_64_[5, 5]_cv_ed_square_2",11
11,0.013595767654589423,0.9970238208770752,1.2948868938854763,0.8491071462631226,"dillatation_erosion_64_[5, 5]_cv_ed_square_2",12
